Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
55688,Silver,03-Feb-19,05-Feb-19,123464246,220101400007,1,42.4,19.35
56109,Silver,03-Feb-19,03-Feb-19,123464952,220100700042,1,88.1,37.4
57207,Gold,03-Feb-19,03-Feb-19,123460721,220200100126,1,33.4,16.8
58033,GOLD,03-Feb-19,03-Feb-19,123461806,240100400050,1,187.2,140
58937,Silver,03-Feb-19,09-Feb-19,123460748,230100500089,1,145.9,60.7
59209,Silver,03-Feb-19,03-Feb-19,123460778,220101400023,1,23.9,11
60349,Silver,03-Feb-19,03-Feb-19,123464391,220200100247,1,47.5,23.85
60410,Silver,03-Feb-19,07-Feb-19,123468815,240800100053,7,902.93,106.75
62857,Silver,03-Feb-19,03-Feb-19,123459116,230100600022,2,168.2,42.15
63819,Gold,03-Feb-19,03-Feb-19,123460897,230100200047,1,72.7,35.2
65155,GOLD,03-Feb-19,03-Feb-19,123463020,220100700042,1,88.1,37.4
70018,Silver,03-Feb-19,06-Feb-19,123459132,210200300119,2,79.2,19.75
74456,GOLD,03-Feb-19,08-Feb-19,123459183,240100100433,2,6,1.15
77059,GOLD,03-Feb-19,03-Feb-19,123459188,240100200012,1,33.1,13.75
77346,GOLD,03-Feb-19,03-Feb-19,123465210,240200200026,1,102,40.85
77373,Silver,03-Feb-19,03-Feb-19,123459657,220100100265,1,44.7,22.45
77586,Silver,03-Feb-19,03-Feb-19,123462126,240400200010,2,7.2,1.15
78132,Silver,03-Feb-19,07-Feb-19,123466045,230100600036,2,206.4,50.4
78276,GOLD,03-Feb-19,03-Feb-19,123461214,230100600016,1,77,38.6
78539,Silver,03-Feb-19,03-Feb-19,123465225,230100100013,2,226.2,58.9
79522,GOLD,03-Feb-19,05-Feb-19,123459235,210200700002,5,60.5,5.45
81102,Gold,03-Feb-19,08-Feb-19,123463149,240100400022,1,194.8,90.8
81179,Gold,03-Feb-19,03-Feb-19,123463163,220100800096,1,72.7,34.65
81637,GOLD,03-Feb-19,08-Feb-19,123459722,220100700038,1,105.2,50.1
82265,Gold,03-Feb-19,03-Feb-19,123463208,240300100059,1,35.9,17.2
82582,Gold,03-Feb-19,03-Feb-19,123459286,230100600028,2,193.4,48.45
82642,Gold,03-Feb-19,07-Feb-19,123463214,240100100507,1,46,18.35
82930,SILVER,03-Feb-19,03-Feb-19,123465286,240800200006,2,451,112.85
84390,Silver,03-Feb-19,03-Feb-19,123463294,220200100099,1,157.8,79
85614,Silver,03-Feb-19,04-Feb-19,123459393,220101400405,2,147.4,36.8
86400,Silver,03-Feb-19,03-Feb-19,123465315,240700400003,1,12.4,5.6
87029,Silver,03-Feb-19,03-Feb-19,123463343,220100100470,1,107.5,53.7
89945,GOLD,03-Feb-19,06-Feb-19,123462339,220200300101,1,131.7,58.6
90962,GOLD,03-Feb-19,03-Feb-19,123461271,230100600017,1,55.7,27.95
91881,Silver,03-Feb-19,03-Feb-19,123466246,220200100094,1,119.4,59.8
92654,SILVER,03-Feb-19,03-Feb-19,123463434,240800200052,5,122.5,11.75
92879,Gold,03-Feb-19,03-Feb-19,123459486,240200200053,2,135.2,27.1
93255,Silver,03-Feb-19,03-Feb-19,123465587,240700400031,1,59.5,29.85
229,SILVER,04-Feb-19,04-Feb-19,123470227,220200100052,1,196.5,98.35
859,Silver,04-Feb-19,04-Feb-19,123475081,220200100005,1,64.9,32.55
944,GOLD,04-Feb-19,04-Feb-19,123470254,220200100099,1,157.8,79
1575,Gold,04-Feb-19,04-Feb-19,123470273,240700400011,1,18.8,8.55
1750,Gold,04-Feb-19,04-Feb-19,123470283,240500100027,2,91,20.2
2004,Silver,04-Feb-19,04-Feb-19,123474176,240100100384,1,29.1,13.95
2962,Silver,04-Feb-19,04-Feb-19,123470313,240800200002,5,876.875,70.15
3280,Silver,04-Feb-19,04-Feb-19,123473026,210200300093,1,27.9,14.05
4911,Platinum,04-Feb-19,07-Feb-19,123470379,230100500056,1,8,3.5
6167,Silver,04-Feb-19,08-Feb-19,123470396,230100100012,2,372.8,85.25
6183,Silver,04-Feb-19,04-Feb-19,123477006,230100100056,4,1392.8,152.1
6978,Platinum,04-Feb-19,04-Feb-19,123477077,220101400113,1,37.8,17.2
7320,Platinum,04-Feb-19,04-Feb-19,123474242,220100100037,1,24.2,12.2
7589,Gold,04-Feb-19,04-Feb-19,123477161,220200100211,1,105.5,52.85
9184,GOLD,04-Feb-19,05-Feb-19,123470449,240100400062,1,113.2,54
9317,Silver,04-Feb-19,10-Feb-19,123470480,220200100218,1,75.2,37.7
9808,Gold,04-Feb-19,04-Feb-19,123474286,220200200062,1,88.8,37.8
11478,SILVER,04-Feb-19,06-Feb-19,123477305,240800200043,2,88.6,19.35
11922,GOLD,04-Feb-19,04-Feb-19,123475137,220200100165,1,170,85.1
11924,Gold,04-Feb-19,04-Feb-19,123474335,240100200005,1,33.9,14.3
13001,Gold,04-Feb-19,04-Feb-19,123477364,220100100560,1,51.5,25.85
13772,Gold,04-Feb-19,07-Feb-19,123469020,210200600106,2,103.4,22.65
13988,Gold,04-Feb-19,09-Feb-19,123470562,230100500077,1,173,72.75
14444,Gold,04-Feb-19,04-Feb-19,123472059,240400300013,1,53.3,22.2
15773,Silver,04-Feb-19,07-Feb-19,123477521,240400300008,2,78.6,16.35
15884,Silver,04-Feb-19,04-Feb-19,123477580,220200100212,1,103.5,51.85
16129,Silver,04-Feb-19,05-Feb-19,123477598,240800100080,2,423.2,94.25
16178,Silver,04-Feb-19,04-Feb-19,123470660,240100100699,1,11.5,4.65
16781,Gold,04-Feb-19,04-Feb-19,123474370,210200100005,1,13,5.75
17822,Silver,04-Feb-19,04-Feb-19,123470734,240600100071,1,55.8,23.05
18346,Silver,04-Feb-19,08-Feb-19,123477685,240100100176,1,13.8,6.25
18641,GOLD,04-Feb-19,04-Feb-19,123475164,220200100194,1,122.6,61.4
21446,GOLD,04-Feb-19,08-Feb-19,123475180,240100100325,1,479.3,239.6
21859,Silver,04-Feb-19,09-Feb-19,123469063,240100100118,2,214.6,42.8
22085,Silver,04-Feb-19,04-Feb-19,123474404,220200300116,1,84.2,38.35
22900,Silver,04-Feb-19,04-Feb-19,123474453,240100100528,1,54.1,23.85
23430,SILVER,04-Feb-19,04-Feb-19,123477876,240600100089,1,22,9.1
23860,Gold,04-Feb-19,04-Feb-19,123474492,220200100228,1,165.4,82.8
24363,GOLD,04-Feb-19,04-Feb-19,123470857,220101400097,1,55.3,25.25
25995,Silver,04-Feb-19,08-Feb-19,123477965,230100700008,1,504.2,245.8
26658,GOLD,04-Feb-19,10-Feb-19,123470872,230100100058,4,193.2,20.5
29081,PLATINUM,04-Feb-19,07-Feb-19,123472229,220200100190,1,63.5,29.95
32556,Silver,04-Feb-19,04-Feb-19,123469937,240700400030,1,22.3,9.7
34148,GOLD,04-Feb-19,04-Feb-19,123478372,220101400058,1,55.2,25.2
35099,Gold,04-Feb-19,04-Feb-19,123475318,220100100142,1,27.9,14.05
35665,Gold,04-Feb-19,07-Feb-19,123474614,220100900039,1,68.6,24.75
36087,Gold,04-Feb-19,04-Feb-19,123478436,240800200021,2,191.8,41.65
36225,Silver,04-Feb-19,04-Feb-19,123474629,240500200042,1,39.9,19
36326,SILVER,04-Feb-19,04-Feb-19,123478486,230100600031,1,88.5,42.45
36339,Silver,04-Feb-19,04-Feb-19,123471120,230100300015,1,17.1,5.1
36604,Gold,04-Feb-19,04-Feb-19,123471156,230100100018,2,318.2,67.4
36807,Gold,04-Feb-19,06-Feb-19,123474648,220200100044,1,102.2,51.2
37381,Gold,04-Feb-19,05-Feb-19,123473309,240100100186,1,273,122.8
40476,Gold,04-Feb-19,04-Feb-19,123473364,240500100048,1,43.8,17.55
40701,Silver,04-Feb-19,04-Feb-19,123474686,240100400021,5,458,45.75
41228,Gold,04-Feb-19,04-Feb-19,123478720,220100100164,1,69.5,34.85
41641,Gold,04-Feb-19,07-Feb-19,123474705,220100300027,2,466.6,97.3
43653,Gold,04-Feb-19,04-Feb-19,123474762,240100300006,1,53,23.45
44073,Silver,04-Feb-19,04-Feb-19,123472300,210200600130,1,37.4,16.3
44529,Gold,04-Feb-19,04-Feb-19,123469141,240500200101,2,238.8,49.75
45035,Silver,04-Feb-19,04-Feb-19,123471365,230100100045,2,249.6,53.6
45826,Silver,04-Feb-19,05-Feb-19,123469151,210201000118,2,130.2,29.9
46016,Silver,04-Feb-19,07-Feb-19,123471377,230100700008,1,504.2,245.8
47534,Silver,04-Feb-19,04-Feb-19,123473398,240500100020,1,51.6,22.9
47572,Silver,04-Feb-19,04-Feb-19,123475362,220200100096,1,73.2,36.7
48030,Gold,04-Feb-19,07-Feb-19,123479057,240700400011,1,18.8,8.55
48413,Platinum,04-Feb-19,04-Feb-19,123475366,240800100087,5,1632,134.7
49773,Gold,04-Feb-19,04-Feb-19,123479146,240200100215,1,108.7,56.3
49796,Silver,04-Feb-19,04-Feb-19,123471427,220101400370,1,49.8,23.6
49908,GOLD,04-Feb-19,04-Feb-19,123469228,240100100719,2,83,18.05
53197,Silver,04-Feb-19,04-Feb-19,123469258,230100700002,2,440,135
53267,Silver,04-Feb-19,04-Feb-19,123472334,220200100129,1,79.3,39.1
53627,GOLD,04-Feb-19,09-Feb-19,123479309,240500200042,1,39.9,19
53750,Silver,04-Feb-19,04-Feb-19,123475451,220101400156,1,38.4,17.2
54346,Silver,04-Feb-19,04-Feb-19,123471520,230100500087,1,95.6,39.8
55619,Gold,04-Feb-19,04-Feb-19,123479398,240100400069,1,93.3,39.95
55840,Silver,04-Feb-19,04-Feb-19,123479412,230100600022,1,84.1,42.15
56726,Gold,04-Feb-19,08-Feb-19,123479442,240800200064,5,209.5,16.75
57815,GOLD,04-Feb-19,04-Feb-19,123474916,220101400005,1,94.9,43.15
57920,Gold,04-Feb-19,08-Feb-19,123479505,210200600109,1,27.5,11.75
57976,GOLD,04-Feb-19,04-Feb-19,123479546,220100100458,1,122.4,61.15
58195,GOLD,04-Feb-19,04-Feb-19,123474931,240700400032,1,32.9,7.2
58408,GOLD,04-Feb-19,06-Feb-19,123473461,240100100581,1,28.5,11.75
58745,Silver,04-Feb-19,04-Feb-19,123471588,220100100342,1,7.7,3.9
60207,Gold,04-Feb-19,04-Feb-19,123475512,230100700009,1,562.5,287.1
61356,Gold,04-Feb-19,04-Feb-19,123473471,240200200019,1,141.6,13.35
63685,Gold,04-Feb-19,04-Feb-19,123479847,240800200062,5,184,16.75
64727,Gold,04-Feb-19,04-Feb-19,123479951,230100200047,1,72.7,35.2
70249,SILVER,04-Feb-19,04-Feb-19,123473474,240100400014,2,502.8,125.65
71503,Silver,04-Feb-19,04-Feb-19,123472411,230100700011,1,275.1,113.45
73967,Silver,04-Feb-19,04-Feb-19,123475696,230100200040,1,95.9,48.05
74697,Gold,04-Feb-19,04-Feb-19,123475748,240500200092,1,34.6,16.6
75092,Silver,04-Feb-19,04-Feb-19,123472534,220101400429,1,59,29.45
75159,Gold,04-Feb-19,04-Feb-19,123470032,240500100049,1,79.6,31.9
75193,Silver,04-Feb-19,08-Feb-19,123472556,240700400034,1,14.2,6.35
75345,Silver,04-Feb-19,04-Feb-19,123473620,240800100045,2,456.4,97.05
77921,Silver,04-Feb-19,07-Feb-19,123475809,220200100160,1,34.9,17.55
78411,Silver,04-Feb-19,06-Feb-19,123473793,240100100669,1,47.8,20.4
78804,Silver,04-Feb-19,08-Feb-19,123469603,220100100300,3,78,13.1
80214,GOLD,04-Feb-19,04-Feb-19,123475861,220100700046,1,148.5,70.8
81202,Gold,04-Feb-19,04-Feb-19,123476595,240500200095,1,29.1,13.95
81693,Gold,04-Feb-19,04-Feb-19,123472739,220200100107,1,179,89.6
82515,Silver,04-Feb-19,07-Feb-19,123469624,210201000174,2,68.4,15.6
84135,Gold,04-Feb-19,08-Feb-19,123473933,240100100053,1,22.8,11.45
86369,Silver,04-Feb-19,04-Feb-19,123469713,240100100031,3,11.1,1.3
87477,Gold,04-Feb-19,04-Feb-19,123475998,240100300006,1,53,23.45
87535,PLATINUM,04-Feb-19,04-Feb-19,123472796,230100600036,1,103.2,50.4
88226,Silver,04-Feb-19,04-Feb-19,123474024,210200500004,1,96.9,40.65
89342,GOLD,04-Feb-19,09-Feb-19,123476045,220200300076,1,85.8,39.05
90184,Gold,04-Feb-19,04-Feb-19,123469748,230100700009,2,1125,287.1
90341,PLATINUM,04-Feb-19,07-Feb-19,123469753,240100100031,2,7.4,1.3
92234,GOLD,04-Feb-19,05-Feb-19,123474090,240100200012,1,33.1,13.75
93828,Silver,04-Feb-19,04-Feb-19,123469816,240100100070,2,84.4,19.8
482,SILVER,05-Feb-19,05-Feb-19,123488030,220100100040,1,105.2,52.7
501,SILVER,05-Feb-19,05-Feb-19,123488037,220100300002,2,155,32.25
1510,GOLD,05-Feb-19,12-Feb-19,123488104,240200100219,1,87.2,43.7
2306,Silver,05-Feb-19,06-Feb-19,123480963,240300100005,3,21.3,2.8
2846,Gold,05-Feb-19,05-Feb-19,123484744,210201000054,1,42.4,19.25
4096,Gold,05-Feb-19,10-Feb-19,123481069,240300100033,3,99.3,15.75
4352,Silver,05-Feb-19,07-Feb-19,123488251,240100100186,1,273,122.8
4405,Silver,05-Feb-19,05-Feb-19,123481080,220101400109,1,49.5,22.6
4485,Gold,05-Feb-19,08-Feb-19,123481085,230100500097,1,24,11.7
6401,Gold,05-Feb-19,05-Feb-19,123481115,220100100376,1,74.8,37.35
6636,Silver,05-Feb-19,05-Feb-19,123488365,220101400088,1,38.4,17.5
7961,Gold,05-Feb-19,05-Feb-19,123481154,230100600016,1,77,38.6
8171,Platinum,05-Feb-19,07-Feb-19,123480060,240100100410,2,44.6,10.2
9967,Silver,05-Feb-19,05-Feb-19,123481198,240500200009,1,14.1,5.95
11689,Silver,05-Feb-19,05-Feb-19,123488666,220100100576,1,53.5,26.85
11717,Silver,05-Feb-19,05-Feb-19,123482647,220200100099,1,157.8,79
12041,Silver,05-Feb-19,05-Feb-19,123485018,210200200017,1,42.2,18.35
12455,Silver,05-Feb-19,05-Feb-19,123485027,230100100028,2,501.8,104.2
13037,Gold,05-Feb-19,08-Feb-19,123485052,210200400094,1,53.5,26.85
13351,Silver,05-Feb-19,05-Feb-19,123482654,240400300032,1,31.9,12.85
15567,Gold,05-Feb-19,09-Feb-19,123481265,230100600036,1,103.2,50.4
17221,GOLD,05-Feb-19,05-Feb-19,123482670,240100400105,1,478,238.95
17984,Gold,05-Feb-19,05-Feb-19,123481286,230100500089,1,145.9,60.7
18613,Gold,05-Feb-19,05-Feb-19,123488985,240800200002,7,1227.625,70.15
18664,Silver,05-Feb-19,08-Feb-19,123489027,230100500056,1,8,3.5
19262,Gold,05-Feb-19,05-Feb-19,123481325,220200300155,1,74.9,34.9
19349,Gold,05-Feb-19,05-Feb-19,123481335,220200100218,2,150.4,37.7
20227,Gold,05-Feb-19,05-Feb-19,123485272,230100100034,2,155.4,32.25
21912,Silver,05-Feb-19,10-Feb-19,123483886,210200500006,1,24,11.95
22092,Silver,05-Feb-19,05-Feb-19,123481393,240800100094,2,372.4,84.65
22507,Silver,05-Feb-19,08-Feb-19,123480097,220101400301,2,105,23.95
24045,Gold,05-Feb-19,05-Feb-19,123481432,220100100595,1,33.6,16.9
24424,Silver,05-Feb-19,09-Feb-19,123489253,240800200030,5,245.5,19.35
25405,Gold,05-Feb-19,05-Feb-19,123481498,230100100013,2,226.2,58.9
27047,Silver,05-Feb-19,05-Feb-19,123481515,230100500068,1,1.7,0.8
27505,Gold,05-Feb-19,05-Feb-19,123481533,230100600005,1,129.8,63.2
27648,Silver,05-Feb-19,05-Feb-19,123481541,220100200014,1,31.7,12.7
28984,Gold,05-Feb-19,07-Feb-19,123485502,240700400023,1,12.1,5.45
29253,Gold,05-Feb-19,08-Feb-19,123489473,240800100077,2,953,206.15
29799,SILVER,05-Feb-19,05-Feb-19,123481586,220100300018,3,76.8,12.1
29905,GOLD,05-Feb-19,05-Feb-19,123485529,220200100099,1,157.8,79
30807,GOLD,05-Feb-19,05-Feb-19,123481635,220100100329,1,83.5,41.85
31071,Gold,05-Feb-19,05-Feb-19,123489576,220100100246,1,31.7,15.95
32279,Gold,05-Feb-19,06-Feb-19,123489683,240800100043,2,813.6,172.95
33204,Gold,05-Feb-19,10-Feb-19,123485587,220100500012,1,118.6,52.3
33592,Silver,05-Feb-19,14-Feb-19,123481674,220101400316,1,29,13.3
33861,Silver,05-Feb-19,05-Feb-19,123481688,240400200027,1,218.7,91.15
35191,Silver,05-Feb-19,05-Feb-19,123485626,210200500010,1,100.6,43.45
36548,Gold,05-Feb-19,05-Feb-19,123485629,240200100109,1,135.2,69.1
37106,Silver,05-Feb-19,05-Feb-19,123489914,220100300037,2,231.6,48.7
38353,Gold,05-Feb-19,05-Feb-19,123489988,230100100006,2,352,74.55
38466,Gold,05-Feb-19,05-Feb-19,123481741,240700400030,1,22.3,9.7
38903,SILVER,05-Feb-19,10-Feb-19,123490007,230100600023,1,73.4,36.8
39331,Silver,05-Feb-19,05-Feb-19,123481749,240800200009,7,610.4,34.9
39911,Silver,05-Feb-19,05-Feb-19,123482925,230100500096,1,35.5,17.25
40891,SILVER,05-Feb-19,05-Feb-19,123490075,240100100209,1,9.5,4.2
42407,Silver,05-Feb-19,05-Feb-19,123490182,240500100062,1,55.1,24.05
42831,Gold,05-Feb-19,05-Feb-19,123485757,240100200008,1,31.8,13.15
43625,SILVER,05-Feb-19,05-Feb-19,123481837,240500200101,1,119.4,49.75
44439,Silver,05-Feb-19,05-Feb-19,123481871,240500200093,1,41.7,19.75
45875,GOLD,05-Feb-19,10-Feb-19,123480191,220100100277,3,103.8,17.4
45917,GOLD,05-Feb-19,05-Feb-19,123485840,240100400075,1,99.5,62.15
47352,Silver,05-Feb-19,05-Feb-19,123481943,240100400044,1,367.7,181.7
47354,Gold,05-Feb-19,07-Feb-19,123490478,240100400100,2,309.2,116.6
47572,Silver,05-Feb-19,05-Feb-19,123486650,220200100092,1,83,41.6
48909,SILVER,05-Feb-19,05-Feb-19,123486665,230100300026,1,56,23.35
50212,Gold,05-Feb-19,09-Feb-19,123490615,240100400105,1,478,238.95
50499,Gold,05-Feb-19,07-Feb-19,123490642,220200100072,1,100.4,50.3
50557,Gold,05-Feb-19,05-Feb-19,123480253,240300300022,1,285.3,129.9
50868,SILVER,05-Feb-19,09-Feb-19,123485935,220100400030,1,156.5,78.35
51468,Silver,05-Feb-19,05-Feb-19,123485978,230100600013,1,71.7,35.95
51586,SILVER,05-Feb-19,05-Feb-19,123490726,210200600076,1,16.5,6.4
51831,Gold,05-Feb-19,09-Feb-19,123481984,230100700011,1,275.1,113.45
52649,SILVER,05-Feb-19,09-Feb-19,123484149,210200300026,1,40.4,20.3
52861,Gold,05-Feb-19,15-Feb-19,123482033,240700400003,1,12.4,5.6
54050,Gold,05-Feb-19,08-Feb-19,123480965,240200100136,1,787.2,454.5
55434,Gold,05-Feb-19,05-Feb-19,123490892,240800200020,2,353.2,80.3
55899,Silver,05-Feb-19,10-Feb-19,123490893,230100100025,2,60.6,13.15
57205,Silver,05-Feb-19,10-Feb-19,123490971,240700400028,1,42,21.7
58073,Silver,05-Feb-19,05-Feb-19,123486081,210201000087,1,20,9.15
58562,Gold,05-Feb-19,07-Feb-19,123482162,240300300064,1,337.7,153.9
59520,Gold,05-Feb-19,05-Feb-19,123482189,220101400285,1,59.4,27.05
59672,Gold,05-Feb-19,05-Feb-19,123491165,220100700031,1,127.8,60.95
59675,Silver,05-Feb-19,05-Feb-19,123486097,220200100220,2,149,36.1
60187,Silver,05-Feb-19,05-Feb-19,123482192,220200100034,1,56.3,28.25
60547,Gold,05-Feb-19,09-Feb-19,123482235,220100700042,4,352.4,37.4
60957,Gold,05-Feb-19,05-Feb-19,123484177,240600100013,1,3.4,1.25
61535,Silver,05-Feb-19,05-Feb-19,123486103,240700200005,1,6.1,2.9
61719,Silver,05-Feb-19,05-Feb-19,123482266,220101300005,2,53.4,11.9
61764,GOLD,05-Feb-19,05-Feb-19,123491285,220200100099,1,157.8,79
62031,Gold,05-Feb-19,05-Feb-19,123491290,230100700004,1,360,199
62902,Silver,05-Feb-19,05-Feb-19,123482320,220200300154,1,79.9,37.2
63190,Silver,05-Feb-19,05-Feb-19,123486166,220200100092,1,83,41.6
65383,Silver,05-Feb-19,05-Feb-19,123486291,240100200012,1,33.1,13.75
71270,Silver,05-Feb-19,05-Feb-19,123480874,220200200039,1,95.5,43.55
71426,SILVER,05-Feb-19,05-Feb-19,123480325,230100500082,2,252.2,58.6
71481,GOLD,05-Feb-19,05-Feb-19,123480340,240500200061,2,116.8,24.3
72880,GOLD,05-Feb-19,05-Feb-19,123483286,240600100196,1,57.8,25.5
74630,Silver,05-Feb-19,05-Feb-19,123483300,240600100107,1,26.4,11.8
79399,SILVER,05-Feb-19,05-Feb-19,123487000,220100100153,1,50,25.1
79434,Silver,05-Feb-19,05-Feb-19,123482477,240400100012,1,496.3,71.35
80597,Gold,05-Feb-19,05-Feb-19,123483411,240200100090,1,14.5,6.2
80699,Gold,05-Feb-19,05-Feb-19,123480523,240100100508,2,96.6,19.25
81062,Gold,05-Feb-19,05-Feb-19,123487018,220200100089,1,133.5,66.85
81461,Silver,05-Feb-19,05-Feb-19,123483528,240500200009,1,14.1,5.95
81746,GOLD,05-Feb-19,05-Feb-19,123483537,240500200092,1,34.6,16.6
82652,Gold,05-Feb-19,05-Feb-19,123483543,220100300008,3,257.1,34.35
82682,Gold,05-Feb-19,08-Feb-19,123487067,240300100005,1,7.1,2.8
83302,Silver,05-Feb-19,05-Feb-19,123484486,220100100241,1,29.7,14.95
83361,Gold,05-Feb-19,05-Feb-19,123487069,220200100137,1,50.3,25.25
84245,Gold,05-Feb-19,05-Feb-19,123480587,240700400022,3,103.8,15.25
87089,Silver,05-Feb-19,05-Feb-19,123487126,220200100079,1,124.3,62.25
87522,Silver,05-Feb-19,05-Feb-19,123482502,240100300005,1,45,19.2
87937,Gold,05-Feb-19,05-Feb-19,123480658,240100200004,1,35.2,14.8
89542,Gold,05-Feb-19,05-Feb-19,123487231,240200200007,1,84.2,8.4
90072,Gold,05-Feb-19,09-Feb-19,123487904,220200100002,1,39.1,19.65
90531,Gold,05-Feb-19,06-Feb-19,123480688,220101100013,2,22.6,4.95
90598,GOLD,05-Feb-19,05-Feb-19,123483691,220200100039,1,86.1,43.15
90601,Silver,05-Feb-19,05-Feb-19,123487304,220100900008,1,21.8,9.2
91632,Silver,05-Feb-19,05-Feb-19,123487324,240700400010,1,61.3,31.95
91935,Gold,05-Feb-19,05-Feb-19,123484640,220200200038,1,38.2,18.95
92602,GOLD,05-Feb-19,06-Feb-19,123487429,220200100122,1,84.7,42.45
92950,Gold,05-Feb-19,05-Feb-19,123484653,240100100458,1,6.7,2.95
93033,Gold,05-Feb-19,05-Feb-19,123487959,220100300018,2,51.2,12.1
93714,Silver,05-Feb-19,05-Feb-19,123487444,220100100410,1,11.2,5.7
3099,Gold,06-Feb-19,06-Feb-19,123493389,230100100024,2,92.6,21.2
4472,Silver,06-Feb-19,06-Feb-19,123493404,220200300153,1,83.3,38.85
4607,Gold,06-Feb-19,13-Feb-19,123496305,240200100007,1,24.7,11.8
7745,Gold,06-Feb-19,06-Feb-19,123491512,240200200083,3,366.3,48.95
10161,Gold,06-Feb-19,06-Feb-19,123493435,220200100046,1,115.8,58
14366,SILVER,06-Feb-19,16-Feb-19,123491563,240100100291,2,56.2,12.15
14428,GOLD,06-Feb-19,06-Feb-19,123496792,240500100018,1,62.8,27.8
17739,Gold,06-Feb-19,06-Feb-19,123496907,220100100121,1,81.2,40.7
20226,Gold,06-Feb-19,06-Feb-19,123493490,240100100312,1,18,7.65
20395,GOLD,06-Feb-19,06-Feb-19,123496978,210201000130,1,29.6,13.2
20644,GOLD,06-Feb-19,06-Feb-19,123497002,230100500056,1,8,3.5
22493,Platinum,06-Feb-19,06-Feb-19,123497083,230100700008,1,504.2,245.8
22751,GOLD,06-Feb-19,06-Feb-19,123497091,240700400008,1,27.9,12.1
24891,GOLD,06-Feb-19,06-Feb-19,123494500,240700400024,1,63.6,33.15
29470,Silver,06-Feb-19,06-Feb-19,123497328,240500200009,1,14.1,5.95
30397,Silver,06-Feb-19,08-Feb-19,123495674,230100100053,2,92.6,20.9
31530,Platinum,06-Feb-19,10-Feb-19,123497369,240500200143,1,20.8,9.9
33504,Gold,06-Feb-19,06-Feb-19,123497454,220200100051,1,121.3,60.75
35205,Silver,06-Feb-19,06-Feb-19,123492227,220101500006,1,224.7,112.45
37310,SILVER,06-Feb-19,06-Feb-19,123497581,210200900025,1,16.9,7.4
38148,Silver,06-Feb-19,06-Feb-19,123497617,240800100077,2,953,206.15
39456,GOLD,06-Feb-19,10-Feb-19,123492769,220200100142,1,105.4,52.8
40345,GOLD,06-Feb-19,06-Feb-19,123493604,220101400109,1,49.5,22.6
42273,Silver,06-Feb-19,08-Feb-19,123492774,220200300045,1,65.5,29.8
45893,Gold,06-Feb-19,06-Feb-19,123493631,220200100060,1,55.4,29.35
47687,SILVER,06-Feb-19,06-Feb-19,123493649,210200700020,1,10.7,4.35
48329,Gold,06-Feb-19,06-Feb-19,123497968,240300300078,1,294.2,122.95
48472,Silver,06-Feb-19,06-Feb-19,123497977,240700100007,1,22.85,9.3
49401,Silver,06-Feb-19,06-Feb-19,123493668,240300200052,1,41.6,18.9
49582,Silver,06-Feb-19,06-Feb-19,123494714,220200100101,1,61,28.75
51579,Silver,06-Feb-19,06-Feb-19,123498017,240800200052,2,49,11.75
53469,Silver,06-Feb-19,10-Feb-19,123498045,240400300026,1,95.4,41.5
55118,Silver,06-Feb-19,06-Feb-19,123498075,210201000098,1,22.6,10.35
59359,GOLD,06-Feb-19,06-Feb-19,123498286,230100500055,1,25.5,10.75
59878,GOLD,06-Feb-19,06-Feb-19,123498323,230100500024,1,22.9,10.85
61000,Gold,06-Feb-19,06-Feb-19,123498326,210201000024,1,36.1,16.45
61198,Gold,06-Feb-19,06-Feb-19,123493706,240700400003,1,12.4,5.6
62380,SILVER,06-Feb-19,06-Feb-19,123491768,240500100011,2,78.4,17.85
62586,Gold,06-Feb-19,06-Feb-19,123498429,220100300016,2,34.2,8.65
62967,SILVER,06-Feb-19,06-Feb-19,123493742,220100300023,2,99.4,23.05
70172,Silver,06-Feb-19,06-Feb-19,123492861,240500200048,1,113.1,47.2
70747,Silver,06-Feb-19,10-Feb-19,123493784,210201000109,1,24.2,10.95
70991,Silver,06-Feb-19,06-Feb-19,123492892,220100100629,1,53.3,26.75
72070,Silver,06-Feb-19,12-Feb-19,123493810,240100200008,1,31.8,13.15
73253,Gold,06-Feb-19,06-Feb-19,123494978,220101200025,1,26.7,11.6
73833,Gold,06-Feb-19,06-Feb-19,123495032,240700400008,2,55.8,12.1
75231,SILVER,06-Feb-19,06-Feb-19,123493835,220200200010,1,66.8,30.35
75490,Gold,06-Feb-19,06-Feb-19,123492302,210200300014,1,13.1,6.6
76832,Gold,06-Feb-19,06-Feb-19,123495075,220101100034,1,11.8,5
78890,Gold,06-Feb-19,06-Feb-19,123492331,230100700002,1,220,135
81005,Gold,06-Feb-19,06-Feb-19,123491977,240200100220,2,170.6,42.75
82612,GOLD,06-Feb-19,06-Feb-19,123494016,240600100024,1,31.5,14.45
83229,Gold,06-Feb-19,06-Feb-19,123492020,230100500041,2,19.6,4.35
83516,Gold,06-Feb-19,06-Feb-19,123492065,240700400008,2,55.8,12.1
86850,Silver,06-Feb-19,06-Feb-19,123492368,210201000183,1,36.7,16.75
87717,Gold,06-Feb-19,06-Feb-19,123492101,230100200022,2,230.2,54.75
